contract_id,contract_name,source,contract_type,expected_risk,latency_ms,status,total_classified,human_review_flagged,avg_confidence,avg_entropy,avg_margin,num_rewrites,avg_risk_reduction,sim_mean_risk,sim_ci_lower,sim_ci_upper,sim_ci_width,sim_volatility,sim_dominant_source,num_anomalies,overall_risk,risk_level,structural_risk,num_conflicts,completeness,power_score,dispute_risk,num_hotspots
MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,cuad,MSA,unknown,201,SUCCESS,5,5,0.0718,0.9998,0.0022,4,0,66.3,0,0,0,unknown,classification,0,67.44375,MEDIUM,100,0,0.21,0.0,74.9,8
N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,231,SUCCESS,8,8,0.0725,1.0,0.0016,7,0,69.4,0,0,0,unknown,classification,0,71.1548245614035,HIGH,100,1,0.14,19.6,74.4,9
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGR,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,cuad,MSA,unknown,265,SUCCESS,8,8,0.071,1.0,0.0019,4,0,66.8,0,0,0,unknown,classification,0,68.48124999999999,MEDIUM,100,0,0.36,10.0,73.0,6
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEME,NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,173,SUCCESS,8,8,0.0705,1.0,0.0014,2,0,65.5,0,0,0,unknown,classification,0,67.00625,MEDIUM,100,0,0.21,0.0,74.0,8
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,cuad,MSA,unknown,97,SUCCESS,2,2,0.0705,1.0,0.001,2,0,65.7,0,0,0,unknown,classification,2,66.74375,MEDIUM,100,0,0.14,0.0,73.5,10
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREE,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,cuad,MSA,unknown,107,SUCCESS,5,5,0.0698,1.0,0.001,5,0,73.8,0,0,0,unknown,classification,0,74.97333333333333,HIGH,100,1,0.14,34.8,76.0,10
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amen,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment,cuad,MSA,unknown,84,SUCCESS,4,4,0.0725,1.0,0.003,3,0,68.3,0,0,0,unknown,classification,0,69.67102272727271,MEDIUM,100,0,0.21,11.1,74.9,9
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,cuad,MSA,unknown,314,SUCCESS,8,8,0.0716,0.9999,0.0019,7,0,67.0,0,0,0,unknown,classification,0,68.44375,MEDIUM,100,0,0.29,5.0,74.9,10
"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIB","NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",cuad,MSA,unknown,94,SUCCESS,5,5,0.071,1.0,0.0014,4,0,68.6,0,0,0,unknown,classification,0,70.26666666666668,HIGH,100,1,0.14,16.7,73.9,9
"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR","NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN I",cuad,MSA,unknown,128,SUCCESS,6,6,0.0718,0.9998,0.0013,5,0,70.8,0,0,0,unknown,classification,1,72.3925,HIGH,100,1,0.21,24.0,75.2,10
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT","NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",cuad,MSA,unknown,75,SUCCESS,5,5,0.0706,1.0,0.0012,2,0,66.9,0,0,0,unknown,classification,0,68.44375,MEDIUM,100,0,0.29,5.0,74.9,9
NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,124,SUCCESS,5,5,0.0716,1.0,0.0018,2,0,74.4,0,0,0,unknown,classification,2,76.18125,HIGH,100,2,0.21,16.5,85.8,8
NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT,NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT,cuad,MSA,unknown,144,SUCCESS,4,4,0.072,1.0,0.0023,3,0,67.6,0,0,0,unknown,classification,1,69.00625,MEDIUM,100,1,0.07,10.0,74.0,9
NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AG,NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT,cuad,MSA,unknown,164,SUCCESS,6,6,0.071,1.0,0.0008,2,0,65.4,0,0,0,unknown,classification,1,66.97708333333333,MEDIUM,100,0,0.14,1.2,73.5,8
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,cuad,MSA,unknown,167,SUCCESS,7,7,0.0719,1.0,0.0023,2,0,66.8,0,0,0,unknown,classification,0,68.225,MEDIUM,100,1,0.36,5.0,74.4,6
"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE ","NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",cuad,MSA,unknown,333,SUCCESS,8,8,0.0704,1.0,0.0014,3,0,68.1,0,0,0,unknown,classification,0,69.65416666666667,MEDIUM,100,0,0.36,14.3,73.6,7
NUVEEN - REMARKETING AGREEMENT,NUVEEN - REMARKETING AGREEMENT,cuad,MSA,unknown,44,SUCCESS,4,4,0.0698,1.0,0.0005,0,0,67.6,0,0,0,unknown,classification,1,69.92291666666665,MEDIUM,100,0,0.29,23.3,70.5,6
NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.K,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,cuad,MSA,unknown,99,SUCCESS,7,7,0.0724,0.9999,0.0027,4,0,66.0,0,0,0,unknown,classification,1,67.35,MEDIUM,100,0,0.36,5.0,72.7,7
NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027,NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsemen,cuad,MSA,unknown,51,SUCCESS,4,4,0.0735,0.9998,0.004,1,0,68.4,0,0,0,unknown,classification,0,69.63125,MEDIUM,100,1,0.21,13.1,74.0,7
NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Brand,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,cuad,MSA,unknown,336,SUCCESS,11,11,0.0715,0.9998,0.0015,7,0,67.3,0,0,0,unknown,classification,1,69.21589366515838,MEDIUM,100,0,0.36,11.3,73.9,8
NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing ,cuad,Supply,unknown,238,SUCCESS,7,7,0.0707,1.0,0.0014,3,0,37.0,0,0,0,unknown,classification,2,36.6925,LOW,25.0,0,1.0,49.8,38.5,3
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_,NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreemen,cuad,MSA,unknown,430,SUCCESS,15,15,0.0728,0.9997,0.0024,10,0,66.6,0,0,0,unknown,classification,2,67.94305555555555,MEDIUM,100,0,0.43,5.8,73.6,7
NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Tradema,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,cuad,License,unknown,218,SUCCESS,6,6,0.0715,1.0,0.002,4,0,76.5,0,0,0,unknown,classification,0,77.8971590909091,HIGH,100,0,0.62,46.8,77.1,6
"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreemen","OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",cuad,MSA,unknown,169,SUCCESS,7,7,0.0701,1.0,0.0011,1,0,64.0,0,0,0,unknown,classification,2,65.69375,MEDIUM,100,0,0.07,0.0,71.4,10
"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT","OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT",cuad,MSA,unknown,67,SUCCESS,4,4,0.072,1.0,0.002,2,0,72.1,0,0,0,unknown,classification,0,73.2875,HIGH,100,0,0.21,32.5,73.6,7
OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,cuad,MSA,unknown,307,SUCCESS,10,10,0.0719,0.9998,0.0018,6,0,67.4,0,0,0,unknown,classification,1,69.00712719298244,MEDIUM,100,1,0.36,13.0,72.8,8
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,cuad,MSA,unknown,294,SUCCESS,10,10,0.0722,1.0,0.002,3,0,71.6,0,0,0,unknown,classification,1,73.05,HIGH,100,1,0.64,5.0,84.1,6
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,cuad,MSA,unknown,107,SUCCESS,5,5,0.071,1.0,0.0002,0,0,66.6,0,0,0,unknown,classification,1,68.02708333333334,MEDIUM,100,0,0.21,11.7,71.4,6
"OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT","OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT",cuad,MSA,unknown,108,SUCCESS,7,7,0.0723,0.9999,0.002,4,0,73.0,0,0,0,unknown,classification,0,74.22916666666666,HIGH,100,1,0.36,31.7,75.8,7
"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENAN","ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",cuad,MSA,unknown,175,SUCCESS,6,6,0.0725,0.9997,0.0023,2,0,69.8,0,0,0,unknown,classification,3,71.24875,HIGH,100,0,0.29,25.5,72.3,8
ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,cuad,MSA,unknown,270,SUCCESS,9,9,0.0704,1.0,0.0008,3,0,65.7,0,0,0,unknown,classification,0,67.50625,MEDIUM,100,1,0.29,2.5,74.0,7
"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMEN","ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT",cuad,MSA,unknown,374,SUCCESS,11,11,0.0699,1.0,0.0014,8,0,65.1,0,0,0,unknown,classification,4,65.9125,MEDIUM,100,0,0.36,0.0,71.8,9
OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT,OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT,cuad,MSA,unknown,234,SUCCESS,8,8,0.0713,1.0,0.0019,5,0,69.3,0,0,0,unknown,classification,0,70.9795,HIGH,100,0,0.21,19.7,74.1,8
"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DIST","OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT",cuad,MSA,unknown,138,SUCCESS,8,8,0.0726,0.9999,0.0019,6,0,66.9,0,0,0,unknown,classification,0,68.44375,MEDIUM,100,0,0.29,5.0,74.9,7
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,cuad,MSA,unknown,363,SUCCESS,11,11,0.0721,0.9999,0.0025,9,0,74.7,0,0,0,unknown,classification,1,76.39375,HIGH,100,2,0.36,16.2,86.3,10
OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY A,OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and amon,cuad,MSA,unknown,212,SUCCESS,7,7,0.072,0.9999,0.002,5,0,66.3,0,0,0,unknown,classification,1,67.35,MEDIUM,100,0,0.14,5.0,72.7,9
PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONS,PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,192,SUCCESS,6,6,0.0717,1.0,0.0023,5,0,66.7,0,0,0,unknown,classification,0,68.02499999999999,MEDIUM,100,0,0.21,4.0,74.4,8
"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DIST","PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETI",cuad,MSA,unknown,172,SUCCESS,6,6,0.0728,0.9998,0.0023,2,0,74.4,0,0,0,unknown,classification,2,75.51079545454544,HIGH,100,0,0.21,43.6,73.6,7
PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING ,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,cuad,MSA,unknown,157,SUCCESS,7,7,0.0733,0.9997,0.0037,4,0,68.2,0,0,0,unknown,classification,0,69.20817307692307,MEDIUM,100,1,0.21,11.0,74.0,10
"PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement","PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement",cuad,MSA,unknown,292,SUCCESS,9,9,0.0711,0.9999,0.0019,2,0,65.6,0,0,0,unknown,classification,1,67.00625,MEDIUM,100,0,0.29,0.0,74.0,8
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,cuad,MSA,unknown,117,SUCCESS,7,7,0.072,1.0,0.0023,3,0,66.4,0,0,0,unknown,classification,2,67.89930555555556,MEDIUM,100,0,0.21,5.8,73.5,10
PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIAN,PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,cuad,MSA,unknown,447,SUCCESS,23,23,0.0709,1.0,0.0014,6,0,61.7,0,0,0,unknown,classification,1,63.08333333333333,MEDIUM,100,1,0.71,1.2,65.7,4
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMEN","PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",cuad,MSA,unknown,208,SUCCESS,8,8,0.0708,1.0,0.0009,4,0,68.4,0,0,0,unknown,classification,0,69.77708333333334,MEDIUM,100,1,0.29,11.7,74.9,11
PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Zi,cuad,MSA,unknown,213,SUCCESS,7,7,0.0716,1.0,0.0021,6,0,68.8,0,0,0,unknown,classification,0,70.33611111111111,HIGH,100,0,0.21,15.6,74.4,9
"PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT","PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT",cuad,MSA,unknown,27,SUCCESS,1,1,0.069,1.0,0.0,0,0,64.6,0,0,0,unknown,classification,1,65.69375,MEDIUM,100,0,0.0,0.0,71.4,9
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERT,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,cuad,MSA,unknown,299,SUCCESS,9,9,0.0721,1.0,0.0024,5,0,74.4,0,0,0,unknown,classification,1,76.18541666666667,HIGH,100,2,0.43,14.3,86.6,7
PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND ,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANC,cuad,MSA,unknown,177,SUCCESS,4,4,0.0703,1.0,0.0008,4,0,72.3,0,0,0,unknown,classification,1,74.88125,HIGH,100,1,0.29,10.0,85.8,10
PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,cuad,Supply,unknown,188,SUCCESS,10,10,0.072,0.9999,0.0014,1,0,10.7,0,0,0,unknown,classification,2,10.0,LOW,12.5,0,1.0,0.0,12.5,1
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGR,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,94,SUCCESS,9,9,0.0719,1.0,0.0019,3,0,72.0,0,0,0,unknown,classification,0,73.36325757575757,HIGH,100,1,0.21,32.9,73.6,7
PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content ,cuad,License,unknown,184,SUCCESS,6,6,0.0713,1.0,0.0022,4,0,66.8,0,0,0,unknown,classification,0,67.825,MEDIUM,100,1,0.38,10.0,71.7,6
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_,PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark Li,cuad,License,unknown,293,SUCCESS,8,8,0.0726,0.9999,0.0029,8,0,82.0,0,0,0,unknown,classification,0,83.51240384615383,HIGH,100,0,0.38,67.6,80.0,7
PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-1,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agre,cuad,MSA,unknown,73,SUCCESS,4,4,0.0735,0.9998,0.004,2,0,67.8,0,0,0,unknown,classification,0,68.80624999999999,MEDIUM,100,0,0.14,9.0,74.0,8
PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,cuad,MSA,unknown,310,SUCCESS,12,12,0.0722,0.9999,0.0017,4,0,70.4,0,0,0,unknown,classification,2,72.31875,HIGH,100,1,0.43,22.9,75.5,8
ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_E,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing ,cuad,MSA,unknown,219,SUCCESS,9,9,0.071,1.0,0.002,6,0,71.7,0,0,0,unknown,classification,0,73.31875,HIGH,100,2,0.29,0.0,86.6,8
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Ag,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,cuad,MSA,unknown,315,SUCCESS,11,11,0.0711,0.9999,0.0014,5,0,64.8,0,0,0,unknown,classification,2,66.56875,MEDIUM,100,1,0.36,1.8,72.4,9
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Bra,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,cuad,MSA,unknown,75,SUCCESS,6,6,0.0715,0.9998,0.0027,2,0,64.1,0,0,0,unknown,classification,2,65.38749999999999,MEDIUM,100,0,0.36,0.0,70.8,7
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Bra,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,cuad,MSA,unknown,209,SUCCESS,2,2,0.0705,1.0,0.0015,2,0,68.4,0,0,0,unknown,classification,0,70.00625,HIGH,100,0,0.14,15.0,74.0,10
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Bra,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3,cuad,MSA,unknown,116,SUCCESS,6,6,0.0705,1.0,0.0013,4,0,66.9,0,0,0,unknown,classification,0,67.94375,MEDIUM,100,0,0.36,2.5,74.9,7
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Dev,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1,cuad,MSA,unknown,80,SUCCESS,6,6,0.071,1.0,0.0012,2,0,68.5,0,0,0,unknown,classification,1,69.83958333333332,MEDIUM,100,1,0.29,14.2,74.0,8
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Dev,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2,cuad,MSA,unknown,71,SUCCESS,4,4,0.0737,0.9998,0.0037,2,0,68.8,0,0,0,unknown,classification,0,69.92932692307691,MEDIUM,100,0,0.21,14.6,74.0,7
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation ,cuad,MSA,unknown,269,SUCCESS,7,7,0.071,1.0,0.0007,3,0,69.4,0,0,0,unknown,classification,1,70.99102272727274,HIGH,100,0,0.29,18.8,74.5,9
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Ag,cuad,MSA,unknown,86,SUCCESS,6,6,0.0717,0.9998,0.0017,3,0,66.1,0,0,0,unknown,classification,0,67.44375,MEDIUM,100,1,0.21,0.0,74.9,9
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreemen,cuad,Franchise,unknown,307,SUCCESS,13,13,0.0718,1.0,0.0018,3,0,42.5,0,0,0,unknown,classification,1,42.55833333333334,MEDIUM,57.5,1,1.0,11.7,46.0,3
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreemen,cuad,Franchise,unknown,211,SUCCESS,7,7,0.0724,0.9999,0.0024,5,0,24.7,0,0,0,unknown,classification,1,24.9,LOW,32.5,1,1.0,5.0,28.3,2
PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorseme,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,cuad,MSA,unknown,317,SUCCESS,9,9,0.0709,1.0,0.0019,5,0,74.4,0,0,0,unknown,classification,0,75.6965909090909,HIGH,100,1,0.21,44.5,73.6,9
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_E,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development ,cuad,MSA,unknown,189,SUCCESS,7,7,0.0714,1.0,0.0014,2,0,71.3,0,0,0,unknown,classification,0,73.00625,HIGH,100,0,0.36,30.0,74.0,7
PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Co,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreem,cuad,License,unknown,190,SUCCESS,6,6,0.0733,0.9997,0.003,3,0,67.0,0,0,0,unknown,classification,1,68.0788043478261,MEDIUM,100,0,0.38,17.0,69.4,6
PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outs,PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement,cuad,MSA,unknown,259,SUCCESS,8,8,0.071,1.0,0.0016,3,0,69.4,0,0,0,unknown,classification,0,70.9360745614035,HIGH,100,1,0.21,19.6,74.0,8
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agr,cuad,License,unknown,202,SUCCESS,6,6,0.0708,1.0,0.0013,4,0,89.9,0,0,0,unknown,classification,0,92.36666666666666,HIGH,100,1,0.5,81.7,92.1,9
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agr,cuad,License,unknown,74,SUCCESS,6,6,0.0715,1.0,0.0015,2,0,60.9,0,0,0,unknown,classification,1,62.35,MEDIUM,100,0,0.38,8.0,61.5,4
PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-9,PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agre,cuad,MSA,unknown,350,SUCCESS,11,11,0.0719,1.0,0.0015,8,0,67.7,0,0,0,unknown,classification,1,69.225,MEDIUM,100,1,0.29,10.0,74.4,8
Principal Life Insurance Company - Broker Dealer Marketing a,Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreeme,cuad,MSA,unknown,152,SUCCESS,8,8,0.0709,1.0,0.0008,0,0,66.6,0,0,0,unknown,classification,1,68.3702205882353,MEDIUM,100,0,0.21,13.4,71.4,7
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_E,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,cuad,MSA,unknown,285,SUCCESS,9,9,0.0708,1.0,0.0009,4,0,65.0,0,0,0,unknown,classification,1,66.77067307692307,MEDIUM,100,0,0.36,1.0,73.1,7
QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,cuad,MSA,unknown,201,SUCCESS,7,7,0.0703,1.0,0.0007,4,0,65.8,0,0,0,unknown,classification,1,67.00625,MEDIUM,100,1,0.14,0.0,74.0,8
QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,cuad,MSA,unknown,71,SUCCESS,4,4,0.0707,1.0,0.0013,2,0,65.7,0,0,0,unknown,classification,0,67.225,MEDIUM,100,1,0.21,0.0,74.4,8
Quaker Chemical Corporation - NON COMPETITION AND NON SOLICI,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,cuad,MSA,unknown,183,SUCCESS,8,8,0.0717,1.0,0.0021,1,0,66.1,0,0,0,unknown,classification,1,67.47291666666666,MEDIUM,100,1,0.29,2.3,74.0,6
